Season,Episode,Character,cleanline
3,7,Cartman,come on kitties outside come on  thats it come on come on  uh oh
3,7,Cartman,yeah i think we get along okay
3,7,Cartman,heh  mom uh i can explain it was all shellys fault she didnt watch the cat
3,7,Cartman,luckily for us my mom is a total lush
3,7,Cartman,thats how it goes in the wild wild west 
3,7,Cartman,well im a badass cowboy living in a cowboysage wicky wicky scratch yo yo bang bangme and artemus clyde frog go savesalma hayek from the big metal spiderwicky wicky wick wicky wicky wick freshcowboy from the westsidewicky wicky scratch yo yo bang bangme and artemus clyde frog go savesalma frog polly prissy pants go down towell mmrumpertumskin
3,8,Stan,i dont want to go to this stupid party
3,8,Randy,come on stan youre gonna have a great time
3,8,Stan,no you guys are gonna have a great time whenever theres a party the adults get to hang out and have fun while the kids spend the night locked in the basement eating stale pretzels
3,8,Randy,well your mom and i dont get out much so youll just have to bear through it
3,8,Mr. Mackey,hello welcome hmkay this is already a wild party hm
3,8,Randy,yeah well uh sorry we had to bring the kid along we had nowhere else to put him
3,8,Mr. Mackey,oh thats okay ive got a special kids room down in the basement
3,8,Stan,awww
3,8,Mr. Mackey,be sure to help yourselves to the crab soufflé and uh eh juanita  juanita  we need some more finger sandwiches 
3,8,Stan,i dont wanna hang out in the kids room i wont know anybody
3,8,Randy,well it would be good for you to make new friends you cant just hang out with your buddy kyle all the time people will think you guys are you know funny now i bet youll have a great time
3,8,Mr. Mackey,here you go its right in here 
3,8,Randy,well be upstairs if you need anything stan
3,8,Stan,dad you cant leave me here these guys are total melvins
3,8,Sharon,you have fun stanley
3,8,Stan,no mom please theyre the geekiest kids at our school
3,8,Mr. Mackey,well come get you kids when the meteor shower starts 
3,8,Stan,shut up pip
3,8,Butters,hey stan why iii sure am glad youre here cause then well have even more fun than we why than we was havin before why we wuh we were havin an awfully good time before you showed up too however
3,8,Stan,butters is there any way out of here
3,8,Butters,nope no way out buh but there aint nothin upstairs but an old stupid party anyways its better down here in the kids room  uh this here is dougie hes not too old but he sure is a hoot to hang with uhuh hes in first grade i think
3,8,Stan,oh my god
3,8,Stan,no
3,8,Mr. Garrison,great party mr mackey mr hat just grabbed principal victorias ass  no mr hat you get back here 
3,8,Mr. Mackey,anyone for some meteor mai tai punch it packs quite a wallop
3,8,Sharon,oh ill pass i dont drink hard alcohol
3,8,Mr. Mackey,come on loosen up meteor showers only come once in a great while 
3,8,Randy,one little drink isnt going to hurt anything honey come on live a little
3,8,Sharon,well it is kind of a special night i guess i could experiment 
3,8,Randy,yeah experiment
3,8,Stan,yes
3,8,Butters,uhuh you uh really oughta play stan its an awfully fun game ah ive never been to england but uh ill bet the people there are really nice  are people nice in england pip i bet they are huh  they got those thick noses and all
3,8,Butters,uh what is it is it something neat uh i wonder what it could be 
3,8,Butters,hey you know what we could do with these lady clothes huh wuhy why we could play charlies angels
3,8,Stan,oh dude youve gotta be kidding me
3,8,Butters,no uh i get to be jaclyn smith see uh i thought of charlies angels and i get to be jaclyn smith cause i thought of it
3,8,Stan,dude im not putting on ladies clothes and im not playing charlies angels you guys are melvins and im not one of you so you go ahead and be melvins and leave me alone
3,8,Mr. Mackey,here it is i just had the hot tub put in last week
3,8,Mr. Mackey,yeah you can get a lot of action when you have a hot tub
3,8,Sharon,oh mr mackey you nut
3,8,Randy,hell we should get in
3,8,Mr. Mackey,sure go ahead its aits a party isnt it mkahy
3,8,Sharon,oh im not hottubbing i have nothing to wear
3,8,Mr. Mackey,hm huheh thats okay 
3,8,Randy,im getting in for a while too  geronimo
3,8,Sharon,oh look at our boys sheila  its just like theyre in college again
3,8,Butters,well i dont know what our mission is do you know what our mission is little firstgrade kid
3,8,Butters,hey thats because we need bosley uh bosley always told the angels what their mission was remember bosley wah uhwhy uhwhy we need somebody to be bosley 
3,8,Stan,what
3,8,Stan,what do i have to do
3,8,Butters,uh you just got you just gotta tell us what our mission is thats all thats all bosley does just give a mission and us angels will accomplish it
3,8,Stan,alright alright heres your mission in ten minutes this room is gonna fill up with water and drown everybody you have to find me a way out of this room fast
3,8,Butters,well what are we waitin for weve gotta find a way out of this room by golly or else were gonna get drowned come on angels 
3,8,Randy,oh boy its nice to have a night out without the kids huh
3,8,Randy,i love havin a family and all i just miss being able to party drinking and socializing and experimenting with all kinds of different things
3,8,Randy,good idea
3,8,Randy,hohn  um i dont know maybe ill drink a few more beers and see where the party takes me
3,8,Randy,huh oh you mean this
3,8,Randy,yeah that that was me
3,8,Stan,what pip
3,8,Stan,what the hell do you want
3,8,Stan,you did 
3,8,Butters,dougie pushed that big box out of the way and found this old ventilation duct and i reckon its got to lead somewhere and and its good cause uh cause now we wont drown
3,8,Stan,were going upstairs
3,8,Butters,upstairs uhwhy why theres aint nothin upstairs but adults uhwhy would we want to go upstairs for
3,8,Stan,because you stupid melvins they have rad food and desserts upstairs 
3,8,Randy,hey did you see principal victoria in there she looks hot
3,8,Randy,ohoh yehah im sure your wife would love that
3,8,Randy,with two girls or two guys
3,8,Randy,you you never have a homosexual fantasy not that i have
3,8,Randy,no i mean well they say everybody has at some point dont they
3,8,Randy,yeah well that thats not really gay is it
3,8,Randy,well it is a night for experimenting
3,8,Randy,okay ill start 
3,8,Mr. Mackey,oh come on in join the party mkay  would you like a meteor mai tai
3,8,Butters,so whats our mission now huh bosley uh wha what do you want us to do now i wonder
3,8,Stan,alright angels uh your next job is to get bosley some cookies and a tv set
3,8,Stan,i dont care just hurry 
3,8,Butters,well hooray
3,8,Randy,yeah
3,8,Randy,no no wuh whats there to regret right i mean all we did was watch each other masturbate thats thats not gay or anything we said so right
3,8,Randy,well lets get back into the party and see what everyone is doing 
3,8,Randy,um yeah yeah sure sure 
3,8,Mr. Mackey,well are you sure you have to leave so early
3,8,Mr. Mackey,mkay drive carefully mkay 
3,8,Randy,yeah hey uh if you watch another guy masturbate does that make you gay
3,8,Randy,well i just i have this buddy uh he sat and watched another guy play with himself
3,8,Randy,oh he he lives in like florida
3,8,Randy,nothing uh im gonna go get some chips
3,8,Randy,okay 
3,8,Butters,come right on in here bosley huhwell it was my idea  uh i got to thinkin wuh where do people keep tv sets and then i remembered that lots of grownups have tvs ih in their bedrooms so so i walked into mr mackeys bedroom and er and sure enough here it was
3,8,Stan,rad 
3,8,Stan,there are no more missions i have everything i want 
3,8,Butters,wwe aint got no more missions uhwhawhat are we supposed to do were angels whawhat do angels do without a mission
3,8,Stan,just play something else god
3,8,Stan,whoa cool
3,8,Stan,wait a minute  oh my god  dude thats this house they think our parents are the religious cult
3,8,Stan,dude
3,8,Butters,hey uhour parents arent religious fantastics why we gotta tell them that theyre makin an awful mistake dont we
3,8,Randy,im just having a hard time with what we did in the hot tub
3,8,Randy,i didnt say that i mean i dont know i i just feel so strange i know its ridiculous but i cant help feeling like people here know you know like even though nobody could know cause we said wed never tell anybody
3,8,Randy,well of course we wouldnt
3,8,Randy,yuh you didnt tell anybody did you
3,8,Randy,what why the hell would you do that
3,8,Randy,well of course i thought it would be implied when you masturbate with another guy in a hot tub you assume that nobody is gonna tell anybody 
3,8,Randy,aaaw 
3,8,Stan,hey you guys weve got a big problem  the atf is outside and they think youre all a religious cult youve gotta go talk to them 
3,8,Butters,huh how come theyre actin that way stan huh uh how come theyre laughin and fallin down and such
3,8,Stan,mom go look outside
3,8,Sharon,mommys little boopiekins 
3,8,Butters,uh let me handle this stan  uh now llisten up and listen good everyone why im awful disappointed in you drinkin and carryin on this way why you uhyou should be ashamed of yourselves uh if you dont get outside right now and tell those army guys youre not religious fantastics theres why theres gonna be heck to pay uh heck i tell ya 
3,8,Stan,come on were gonna have to go tell em ourselves 
3,8,Stan,we dont have any weapons
3,8,Butters,whoa
3,8,Stan,get back inside 
3,8,Mr. Garrison,thats great music mr mackey what is that
3,8,Mr. Mackey,uh this is cher this is her new album
3,8,Mr. Garrison,well hell turn it up
3,8,Randy,who
3,8,Randy,who who did you hear is is gay
3,8,Randy,oh 
3,8,Randy,what the hell is that supposed to mean
3,8,Randy,sshshouldnt you be hangin out with your wife right now
3,8,Randy,theres nothing to talk about
3,8,Randy,no i i dont know
3,8,Randy,no
3,8,Randy,will you stop it i dont i just
3,8,Randy,aaww  sharon  sharon cuh can we go
3,8,Sharon,go the meteor shower hasnt even started yet
3,8,Randy,uh i know but i want to make love to you right now i have to make love to you right now
3,8,Sharon,randy relax we dont ever get to party now come on loosen up experiment
3,8,Randy,ogh i already did
3,8,Stan,dad dad they shot at us
3,8,Randy,not now stanley 
3,8,Stan,mom
3,8,Sharon,whoopee 
3,8,Butters,hey what are we gonna do huh ughuh uh they shot at us they really shot at us they they aint gonna stop until were all dead i betcha huh us and all our families
3,8,Stan,get a hold of yourself man
3,8,Butters,how come you slapped my face stan huh why uhwhy on earth would you do that anyways
3,8,Stan,come on we have to find out whats happening 
3,8,Butters,oh dear god theyre gonna set us on fire uhoh great jesus son of mary wife of joseph what are we gonna do huh huhoh sweet joseph husband of mary but not father of sweet jesus
3,8,Stan,sh
3,8,Stan,we have to let them know that this isnt a cult party
3,8,Butters,uhuh theyre gonna burn us up and act like nothin happened oh sweet jesus mary mother of jesus wife of joseph father to mary well wait mary wife uh oh hold on
3,8,Stan,come on angels weve got a new mission and this time its for real 
3,8,Stan,tell them not to burn us down
3,8,Stan,now we find a way to get this tape to the real reporters
3,8,Stan,youre right you are dougie you did an awesome job 
3,8,Randy,yeah swell could i just have a few minutes alone
3,8,Randy,we did not share an intimate moment okay that makes it sound gay 
3,8,Stan,oh no were out of time  are you sure you can do this butters
3,8,Butters,wuh no im not sure uhim not sure at all whawhat am i doin again
3,8,Stan,were just gonna slide you down this rope and then youve gotta get our exclusive video to that reporter down there 
3,8,Butters,thaat sounds awful dangerous
3,8,Stan,can you hit a target pip
3,8,Stan,hit something nice and solid now 
3,8,Stan,nice job pip
3,8,Stan,alright butters now its your turn 
3,8,Butters,whaah i dont know about this uh i think ill reconsider yep uh i think reconsiderin is the thing to do right now  waaah  gooh 
3,8,Stan,he made it down 
3,8,Butters,uhuh mr reporter sir
3,8,Butters,uhuh wuhweve got an eyewitness exclusive video for you sir 
3,8,Randy,god everybodys looking at me everybody knows
3,8,Randy,whats happened to you youve become all needy and talkative and
3,8,Randy,it didnt mean anything to me gerry  all we did was watch each other masturbate in the hot tub 
3,8,Randy,yeah yeah its true i thought it would be exciting and maybe it was but i cant deal with your accusing stares  we watched each other jack off in the hot tub there we did it im not proud of it but there it is
3,8,Randy,you mean it im not gay
3,8,Randy,oh i feel so much better wow
3,8,Randy,uh you bet we are gerry i feel great i feel like i could take on the world everythings gonna be okay
3,8,Butters,uhuh oh uh uh hooray then
